anime_id,anime_name,genres,num_genres,assigned_communities,all_community_names,confidence,is_bridge,communities_spanned,community_distribution
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",6,2,Romance & Slice of Life,0.5,False,3,"{1: 2, 2: 3, 3: 1}"
10793,Guilty Crown,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",6,1,Action & Adventure,0.6666666666666666,False,3,"{1: 4, 3: 1, 2: 1}"
10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",6,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 3, 2: 3}"
10796,Softenni Specials,"Comedy, Ecchi",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
10797,Kayoe! Chuugaku,"Comedy, School",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
10798,Un-Go,"Mystery, Supernatural",2,3,Dark & Psychological,1.0,False,1,{3: 2}
10799,Chime,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
10800,Chihayafuru,"Drama, Game, Josei, School, Slice of Life, Sports",6,2,Romance & Slice of Life,0.5,False,3,"{3: 2, 1: 1, 2: 3}"
10801,Copihan,"Comedy, School, Sci-Fi",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
10804,"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""","Slice of Life, Historical, Seinen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,"Comedy, Music, Shounen, Supernatural",4,"1, 2, 3, 4","Action & Adventure, Romance & Slice of Life, Dark & Psychological, Niche & Fantasy",0.25,True,4,"{2: 1, 4: 1, 1: 1, 3: 1}"
10807,Nichijou: Original Jikai Yokoku,"Slice of Life, Comedy, School",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
10808,Mobile Suit Gundam AGE,"Action, Mecha, Sci-Fi, Space",4,1,Action & Adventure,1.0,False,1,{1: 4}
10810,Pucca 2,"Action, Comedy, Parody, Romance",4,2,Romance & Slice of Life,0.75,False,2,"{1: 1, 2: 3}"
10812,Toumei Shounen Tantei Akira,"Action, Shounen",2,1,Action & Adventure,1.0,False,1,{1: 2}
10813,Alps no Shoujo Heidi Pilot,"Comedy, Drama, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
10815,UFO Senshi Dai Apolon 2,"Action, Sci-Fi, Mecha",3,1,Action & Adventure,1.0,False,1,{1: 3}
10819,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,"Comedy, Martial Arts, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
10820,Sengoku Majin Goushougun (Movie),"Mecha, Parody, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,"Kids, Magic, Fantasy, Shoujo",4,1,Action & Adventure,0.5,False,3,"{4: 1, 1: 2, 2: 1}"
10822,Ranma ½: Totteoki Talk - Best of Memories,"Slice of Life, Comedy, Martial Arts",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
10823,Ranma ½: 1994 Music Calendar,"Slice of Life, Martial Arts, Comedy",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
10824,Ranma ½: DoCo Music Video,"Comedy, Martial Arts, Music, Slice of Life",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 1: 1, 4: 1}"
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
10832,Ikoku Meiro no Croisée: Yune & Alice,"Historical, Seinen, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{3: 1, 2: 2}"
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
10838,Double-J,"Comedy, School, Shounen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Magic, Fantasy",3,1,Action & Adventure,0.6666666666666666,False,2,"{2: 1, 1: 2}"
10845,Manyuu Hikenchou Specials,"Action, Ecchi, Seinen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{1: 1, 2: 2}"
10847,Inumarudashi,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10849,Shinryaku! Ika Musume: Ika Ice Tabena-ika?,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
10852,Game Tengoku: The Game Paradise!,"Action, Adventure, Comedy, Mecha",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
10855,Penguin no Mondai Max,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
10856,Penguin no Mondai DX?,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
10859,Sorette♡Dakara ne!,Slice of Life,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10862,Tennis no Ouji-sama: Pair Prince,"Comedy, Sports, Drama, Shounen",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 3: 1, 1: 1}"
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Comedy, Thriller",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 2: 1, 3: 1}"
10869,Scan2Go,"Game, Cars, Space, Kids",4,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 2, 4: 2}"
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),"Sci-Fi, Comedy, Mecha",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
10882,Ghost Messenger,"Action, Supernatural",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
10884,Saki Achiga-hen: Episode of Side-A,"Game, School, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{1: 1, 2: 2}"
10886,Nurarihyon no Mago: Gekitou Dai Futsal Taikai! Nuragumi W Cup!!,"Action, Demons, Shounen, Sports, Supernatural",5,1,Action & Adventure,0.4,False,3,"{1: 2, 3: 2, 2: 1}"
10887,Dame Oyaji,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
10889,Jungle Kurobee,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10893,Kyousou Giga,"Action, Fantasy, Supernatural",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
10897,Boku wa Tomodachi ga Sukunai Episode 0,"Slice of Life, Comedy, Romance, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
10901,Aoi Hitomi no Onnanoko no Ohanashi,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
10904,Waza no Tabibito,"Adventure, Fantasy",2,1,Action & Adventure,1.0,False,1,{1: 2}
10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{3: 1, 2: 2}"
10908,Kakko Kawaii Sengen! 2,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
10916,Pokemon: Pikachu no Fuyuyasumi (2000),"Adventure, Comedy, Fantasy, Kids",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 4: 1}"
10917,Pokemon: Pikachu no Fuyuyasumi (2001),"Adventure, Comedy, Fantasy, Kids",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 4: 1}"
10918,Kowarekake no Orgel (Movie),"Sci-Fi, Music, Slice of Life, Drama",4,"1, 2, 3, 4","Action & Adventure, Romance & Slice of Life, Dark & Psychological, Niche & Fantasy",0.25,True,4,"{1: 1, 4: 1, 2: 1, 3: 1}"
10920,Seikon no Qwaser II Picture Drama,Ecchi,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10923,Tantei Opera Milky Holmes: Summer Special,"Comedy, Mystery, Super Power",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{2: 1, 3: 1, 1: 1}"
10924,Queen's Blade OVA,"Action, Adventure, Ecchi, Fantasy",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
10933,R-15: R15 Shounen Hyouryuuki,"Adventure, Harem, Comedy, Parody, Romance, Ecchi",6,2,Romance & Slice of Life,0.8333333333333334,False,2,"{1: 1, 2: 5}"
10934,Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,"Comedy, Supernatural, Romance, Ecchi, Vampire, Shounen",6,2,Romance & Slice of Life,0.5,False,3,"{2: 3, 3: 2, 1: 1}"
10935,Hourou Musuko Specials,"Drama, School",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,"Comedy, Supernatural, Seinen",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
10937,Mobile Suit Gundam: The Origin,"Action, Mecha, Military, Sci-Fi, Shounen, Space",6,1,Action & Adventure,1.0,False,1,{1: 6}
10941,Mushi no Tameiki,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",6,2,Romance & Slice of Life,0.6666666666666666,False,3,"{2: 4, 3: 1, 1: 1}"
10947,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man - Tachikoma na Hibi,"Sci-Fi, Comedy, Mecha",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
10948,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,"Sci-Fi, Comedy, Mecha",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
10949,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,"Sci-Fi, Comedy, Mecha",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
10950,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,"Sci-Fi, Comedy, Mecha",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
10953,Pants Pankurou,"Slice of Life, Comedy, Kids",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 4: 1}"
10954,Toei Robot Girls,"Parody, Mecha, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{2: 1, 1: 2}"
10958,High Score,"Slice of Life, Comedy, School, Shoujo",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
10964,Heavy,"Action, Drama, Sports",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 3: 1, 2: 1}"
10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 2, 3: 2}"
10967,Circuit no Ookami II: Modena no Ken,"Cars, Seinen",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
10979,48x61,"Sports, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
10987,Zettai Zetsumei Dangerous Jiisan (2004),"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
10989,Stray Sheep: Poe no Chicchana Daibouken,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
10995,Ganbare!! Nattou-san,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10997,Fujilog 2nd Season,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Sports, Super Power, Shounen",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
11001,Toshokan Sensou: Kakumei no Tsubasa,"Action, Comedy, Military, Romance",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
11005,Holy Knight,"Ecchi, Fantasy, Supernatural, School, Vampire, Seinen",6,2,Romance & Slice of Life,0.5,False,3,"{2: 3, 1: 1, 3: 2}"
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,"Adventure, Comedy, Fantasy, Kids",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 4: 1}"
11013,Inu x Boku SS,"Comedy, Supernatural, Romance, Shounen",4,2,Romance & Slice of Life,0.5,False,3,"{2: 2, 3: 1, 1: 1}"
11017,Battle Spirits: Heroes,"Game, Sci-Fi",2,1,Action & Adventure,1.0,False,1,{1: 2}
11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 4: 1}"
11021,Muv-Luv Alternative: Total Eclipse,"Action, Military, Sci-Fi, Mecha",4,1,Action & Adventure,1.0,False,1,{1: 4}
11033,"Natsu-iro Egao de 1, 2, Jump!",Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11043,Install Pilot,"Action, Sci-Fi, Shounen",3,1,Action & Adventure,1.0,False,1,{1: 3}
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Slice of Life, Fantasy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",5,1,Action & Adventure,0.6,False,3,"{1: 3, 2: 1, 4: 1}"
11061,Hunter x Hunter (2011),"Action, Adventure, Fantasy, Shounen, Super Power",5,1,Action & Adventure,1.0,False,1,{1: 5}
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"Adventure, Comedy, Fantasy, Kids",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 4: 1}"
11073,Pokemon Introductory Recap,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
11077,Hellsing: The Dawn,"Action, Horror, Seinen, Supernatural, Vampire",5,3,Dark & Psychological,0.6,False,3,"{1: 1, 3: 3, 2: 1}"
11079,Kill Me Baby,"Comedy, School, Seinen",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
11083,Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Demons, Shounen, Supernatural",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 2, 3: 2}"
11087,Awake,"Action, Mecha, Parody, Sci-Fi",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
11093,Ziggy: Soreyuke! R&R Band,"Adventure, Music, Mystery",3,"1, 3, 4","Action & Adventure, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{1: 1, 4: 1, 3: 1}"
11095,Zouressha ga Yatte Kita,Adventure,1,1,Action & Adventure,1.0,False,1,{1: 1}
11097,Zou no Inai Doubutsuen,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
11099,Tiger & Bunny Pilot,"Action, Comedy, Super Power",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
11101,Honoo no Alpenrose,"Historical, Drama, Romance, Shoujo",4,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 2, 2: 2}"
11103,Busou Shinki Moon Angel,"Action, Sci-Fi",2,1,Action & Adventure,1.0,False,1,{1: 2}
11111,Another,"Mystery, Horror, Supernatural, Thriller, School",5,3,Dark & Psychological,0.8,False,2,"{3: 4, 2: 1}"
11113,Usagi Drop Specials,"Josei, Slice of Life",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",5,3,Dark & Psychological,0.4,False,3,"{3: 2, 2: 2, 1: 1}"
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,"Comedy, Romance, Ecchi, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11177,Cross Fight B-Daman,"Game, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
11189,Pair,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11197,Kuma no Puutarou,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",4,1,Action & Adventure,0.5,False,3,"{1: 2, 2: 1, 4: 1}"
11209,Maken-Ki! OVA,"Action, Ecchi, Harem, Martial Arts, School, Super Power",6,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 3, 2: 3}"
11213,Hoshi no Ko Poron,Sci-Fi,1,1,Action & Adventure,1.0,False,1,{1: 1}
11221,Machikado no Märchen,"Music, Romance",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
11227,Rinne no Lagrange,"Action, Sci-Fi, Comedy, Mecha",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
11235,Amagami SS+ Plus,"Slice of Life, Comedy, Romance, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11237,Hidamari Sketch x SP,"Slice of Life, Comedy, School, Seinen",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11239,Hidamari Sketch x Honeycomb,"Slice of Life, Comedy, School, Seinen",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11241,Brave 10,"Action, Adventure, Historical, Super Power, Samurai, Seinen",6,1,Action & Adventure,0.5,False,3,"{1: 3, 3: 2, 2: 1}"
11245,Manga Nihonshi,Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,"Action, Ecchi, Martial Arts, Super Power, School",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",5,1,Action & Adventure,0.6,False,2,"{1: 3, 3: 2}"
11268,Ganso Tensai Bakabon,"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",3,1,Action & Adventure,1.0,False,1,{1: 3}
11275,Akadou Suzunosuke,"Adventure, Historical",2,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{1: 1, 3: 1}"
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",6,1,Action & Adventure,0.5,False,3,"{1: 3, 2: 2, 3: 1}"
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",4,2,Romance & Slice of Life,0.5,False,3,"{1: 1, 3: 1, 2: 2}"
11299,Keroro Gunsou: KeroZero Shupattsudayo! Zeninshuugou!,"Action, Adventure, Comedy, Mecha, Shounen, Space",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 2: 1}"
11307,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",4,1,Action & Adventure,0.75,False,2,"{3: 1, 1: 3}"
11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance, School, Shounen",4,2,Romance & Slice of Life,0.5,False,3,"{3: 1, 2: 2, 1: 1}"
11319,Zero no Tsukaima F,"Adventure, Magic, Romance, Ecchi, Fantasy",5,1,Action & Adventure,0.6,False,2,"{1: 3, 2: 2}"
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Mystery, Comedy, Super Power",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{3: 1, 2: 1, 1: 1}"
11355,"Kono Danshi, Uchuujin to Tatakaemasu.","Action, Fantasy, Shounen Ai, Super Power, Supernatural",5,1,Action & Adventure,0.6,False,3,"{1: 3, 2: 1, 3: 1}"
11357,Micro Teukgongdae Diatron 5,"Action, Space, Mecha, Sci-Fi",4,1,Action & Adventure,1.0,False,1,{1: 4}
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Sci-Fi, Comedy, Super Power, Fantasy, Shounen",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 2: 1}"
11371,Shin Tennis no Ouji-sama,"Action, Comedy, Sports, Shounen",4,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 2, 2: 2}"
11375,.hack//The Movie: Sekai no Mukou ni,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",7,1,Action & Adventure,0.8571428571428571,False,2,"{1: 6, 3: 1}"
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"Action, Adventure, Comedy, Fantasy, Shounen",5,1,Action & Adventure,0.8,False,2,"{1: 4, 2: 1}"
11389,Happy Kappy Recap,"Comedy, Fantasy, Shoujo",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
11405,Skyers 5,"Action, Sci-Fi",2,1,Action & Adventure,1.0,False,1,{1: 2}
11411,Hell Target,"Space, Horror, Sci-Fi",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
11421,Iruka to Shounen,"Adventure, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,"Action, Samurai, Historical, Drama, Shounen",5,3,Dark & Psychological,0.6,False,2,"{1: 2, 3: 3}"
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
11447,Yuureisen,Supernatural,1,3,Dark & Psychological,1.0,False,1,{3: 1}
11457,Chibi☆Devi!,"Fantasy, Shoujo, Supernatural",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 2: 1, 3: 1}"
11471,Dororo Pilot,Action,1,1,Action & Adventure,1.0,False,1,{1: 1}
11483,Redline Pilot,"Cars, Sports",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
11487,Sekiranun Graffiti,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11491,Recorder to Randoseru Do♪,"Comedy, School, Seinen, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11497,Sore Ike! Zukkoke Sannin-gumi,"Comedy, Kids, School",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 4: 1}"
11499,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",6,2,Romance & Slice of Life,0.5,False,3,"{2: 3, 3: 2, 1: 1}"
11505,Kiss Dum: Omokage,"Mecha, Military, Sci-Fi",3,1,Action & Adventure,1.0,False,1,{1: 3}
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11511,Bouei Honou / Evidence,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{2: 1, 1: 1, 4: 1}"
11525,Mamimume★Mogacho,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11531,Un-Go: Inga-ron,"Mystery, Supernatural",2,3,Dark & Psychological,1.0,False,1,{3: 2}
11533,Momotarou Densetsu,"Adventure, Comedy",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 1, 2: 1}"
11537,Yamatarou Kaeru,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
11541,Ad Lib Anime Kenkyuujo,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
11543,Hate You,"Action, Music",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
11545,Happyakuyachou Hyouri Kewaishi,"Historical, Drama",2,3,Dark & Psychological,1.0,False,1,{3: 2}
11547,Sengoku☆Paradise Kiwami,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",7,2,Romance & Slice of Life,0.42857142857142855,False,3,"{1: 1, 2: 3, 3: 3}"
11553,Toradora!: Bentou no Gokui,"Slice of Life, Comedy, Romance, School",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
11561,Sougen no Ko Tenguri,"Adventure, Historical, Kids, Drama",4,3,Dark & Psychological,0.5,False,3,"{1: 1, 3: 2, 4: 1}"
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,"Fantasy, Magic, Music, Shoujo",4,1,Action & Adventure,0.5,False,3,"{1: 2, 4: 1, 2: 1}"
